"LINE","MODIFIED","UNIQUE_ID","LABEL_TYPE","PRINTER_ID","ENABLED","PRINTER_TYPE","IP_ADDRESS","PORT","GROUP_ID","LANGUAGE","PRINTER_DPI","PROCESS_ORDER","MATERIAL","MATERIAL_TYPE","MATERIAL_DESCRIPTION","SHELF_LIFE_UOM","SHELF_LIFE","SHELF_LIFE_RULE","BATCH_NUMBER","REQUIRED_RESOURCE","PLANT","LOCATION_ID","DATE_OF_MANUFACTURE","EXPIRY_DATE","PROD_EAN","PROD_VARIANT","BASE_QUANTITY","PROD_UOM","BASE_EAN","BASE_VARIANT","PROD_QUANTITY","BASE_UOM","CUSTOMER_ID","CUSTOMER_NAME","PRINT_COPIES","MODULE_ID","OVERRIDE_MANUFACTURE_DATE","OVERRIDE_EXPIRY_DATE","OVERRIDE_BATCH_PREFIX","BATCH_PREFIX","BATCH_SUFFIX","REPORT_TYPE","MODULE_TYPE","REPORT_FILENAME","PART_NO","LAYERS"
"CETEC 6","Y","6b854e23-4911-4155-9f94-54c8677cb307","Pallet","CETEC 6","Y","Zebra","10.0.0.112","9100","Pallet","ZPL","200","102970","8009767","FERT","COMPY P.A. TERNERA, POLLO Y VER NL 18 KG SEMIP","D","365","=","3268102970","CETEC6","0925","WH-ALM3","25-Sep-2023 15:21:09","24-Sep-2024 00:00:00","08480000382979","00","14.000","UNI","08480000382979","00","14.000","UNI","10643","MERCADONA, S.A.","1","RPT_MERCADONA_PAL","N","N","N","3268102970","","Label","USER","zebra_200dpi_pallet_label_a5_cdf_val10643.lbl","","7"
